meeting_hours,focus_blocks,tasks_completed,overdue_tasks,after_hours_activity,response_time_avg,calendar_fragmentation,consecutive_meeting_ratio,employee_id,week,archetype,productivity_score
10.93,8,8,0.138,0,2.36,0.31,0.305,284,4,balanced,99.29
14.83,6,8,0.14,0,1.94,0.47,0.36,284,5,balanced,87.25
13.69,4,13,0.168,0,2.29,0.419,0.238,284,6,balanced,94.04
19.8,7,10,0.02,0,2.62,0.442,0.377,284,7,balanced,93.95
13.6,5,13,0.118,1,3.17,0.419,0.362,284,8,balanced,90.34
15.88,2,7,0.097,1,2.24,0.428,0.208,284,9,balanced,87.72
19.68,6,9,0.114,2,3.14,0.348,0.277,284,10,balanced,92.29
15.69,8,11,0.056,0,5.26,0.452,0.28,284,11,balanced,94.35
1.03,11,11,0.085,1,2.25,0.249,0.079,285,0,deep_focus,100.0
3.72,5,15,0.013,0,3.73,0.125,0.024,285,1,deep_focus,100.0
15.55,12,17,0.037,1,4.23,0.348,0.141,285,2,deep_focus,100.0
5.93,10,10,0.07,2,2.71,0.142,0.158,285,3,deep_focus,100.0
5.96,10,15,0.054,2,5.79,0.193,0.199,285,4,deep_focus,100.0
10.77,6,7,0.037,0,2.78,0.287,0.012,285,5,deep_focus,100.0
8.51,8,14,0.0,0,6.31,0.104,0.183,285,6,deep_focus,100.0
2.25,7,17,0.028,1,4.11,0.196,0.164,285,7,deep_focus,100.0
9.17,8,19,0.063,0,1.84,0.271,0.135,285,8,deep_focus,100.0
5.98,12,18,0.114,1,3.73,0.168,0.099,285,9,deep_focus,100.0
5.01,11,9,0.0,1,3.47,0.046,0.097,285,10,deep_focus,100.0
6.96,10,10,0.051,0,4.06,0.061,0.074,285,11,deep_focus,100.0
16.69,11,15,0.106,1,0.84,0.133,0.112,286,0,deep_focus,100.0
8.76,6,12,0.06,1,5.16,0.114,0.124,286,1,deep_focus,100.0
5.93,8,8,0.055,2,2.18,0.349,0.068,286,2,deep_focus,100.0
8.44,13,10,0.058,0,3.93,0.209,0.084,286,3,deep_focus,100.0
5.91,8,14,0.069,1,4.84,0.211,0.087,286,4,deep_focus,100.0
3.56,11,11,0.023,2,6.45,0.133,0.228,286,5,deep_focus,100.0
10.18,8,14,0.067,0,6.48,0.197,0.075,286,6,deep_focus,100.0
5.09,9,11,0.056,1,3.41,0.23,0.1,286,7,deep_focus,100.0
6.38,9,7,0.108,2,2.46,0.085,0.158,286,8,deep_focus,100.0
7.56,9,10,0.081,1,4.03,0.018,0.125,286,9,deep_focus,100.0
9.04,10,17,0.063,0,2.1,0.144,0.088,286,10,deep_focus,100.0
10.85,8,15,0.019,1,4.34,0.242,0.142,286,11,deep_focus,100.0
10.05,7,12,0.123,1,5.99,0.219,0.077,287,0,deep_focus,100.0
11.91,7,16,0.058,0,1.79,0.164,0.117,287,1,deep_focus,100.0
9.06,10,13,0.05,1,6.62,0.224,0.032,287,2,deep_focus,100.0
8.29,10,15,0.03,0,4.88,0.103,0.135,287,3,deep_focus,100.0
9.61,8,14,0.025,0,3.94,0.205,0.168,287,4,deep_focus,100.0
6.72,6,9,0.038,0,1.96,0.356,0.077,287,5,deep_focus,100.0
13.94,5,17,0.021,1,1.97,0.197,0.031,287,6,deep_focus,100.0
7.3,9,15,0.06,1,3.84,0.165,0.124,287,7,deep_focus,100.0
7.59,9,10,0.107,0,4.19,0.196,0.133,287,8,deep_focus,100.0
8.97,11,4,0.1,1,1.25,0.274,0.153,287,9,deep_focus,100.0
8.13,10,17,0.027,1,3.47,0.271,0.084,287,10,deep_focus,100.0
6.22,6,13,0.064,1,4.37,0.085,0.168,287,11,deep_focus,100.0
26.42,0,4,0.47,4,8.98,0.83,0.869,288,0,at_risk,44.3
23.0,2,4,0.899,5,12.68,0.843,0.698,288,1,at_risk,39.33
20.0,2,0,0.865,8,6.68,0.868,0.819,288,2,at_risk,33.14
25.68,2,2,0.528,10,9.78,0.911,0.703,288,3,at_risk,42.85
27.65,0,3,0.412,8,13.71,0.691,0.709,288,4,at_risk,43.98
20.0,1,2,0.229,9,5.62,0.917,0.675,288,5,at_risk,54.6
25.68,2,6,0.488,3,11.04,0.743,0.824,288,6,at_risk,55.97
36.28,2,3,0.555,4,7.28,0.847,0.642,288,7,at_risk,45.98
27.25,1,2,0.699,6,6.49,0.894,0.738,288,8,at_risk,34.79
27.38,0,2,0.628,9,8.89,1.0,0.693,288,9,at_risk,37.9
25.22,0,2,0.543,9,15.04,0.939,0.74,288,10,at_risk,34.69
35.55,0,4,0.417,10,9.6,0.78,0.684,288,11,at_risk,40.8
8.9,7,12,0.025,1,2.33,0.455,0.224,289,0,balanced,100.0
18.2,3,9,0.098,2,2.63,0.444,0.187,289,1,balanced,87.06
12.55,4,12,0.077,1,4.04,0.475,0.381,289,2,balanced,88.1
15.25,10,11,0.111,1,3.18,0.376,0.14,289,3,balanced,97.23
19.84,6,14,0.079,2,2.21,0.432,0.266,289,4,balanced,94.07
19.79,4,12,0.209,1,2.99,0.351,0.226,289,5,balanced,91.07
12.94,1,8,0.117,2,2.45,0.443,0.244,289,6,balanced,85.04
18.59,7,8,0.059,1,2.51,0.403,0.275,289,7,balanced,92.19
20.3,4,7,0.222,0,2.55,0.465,0.381,289,8,balanced,81.81
14.49,4,10,0.051,0,3.76,0.357,0.323,289,9,balanced,88.77
11.8,8,7,0.084,1,4.01,0.347,0.176,289,10,balanced,96.25
15.06,5,10,0.048,0,5.14,0.41,0.264,289,11,balanced,95.38
10.29,2,9,0.09,0,2.2,0.315,0.302,290,0,balanced,91.78
7.09,5,12,0.136,0,1.13,0.286,0.271,290,1,balanced,99.65
10.08,7,8,0.067,0,4.51,0.583,0.348,290,2,balanced,91.89
14.06,7,10,0.0,2,4.22,0.507,0.286,290,3,balanced,98.69
15.05,5,8,0.207,1,2.84,0.298,0.165,290,4,balanced,89.08
13.1,7,10,0.167,0,1.16,0.468,0.245,290,5,balanced,94.82
18.35,5,10,0.205,1,3.74,0.431,0.116,290,6,balanced,94.72
10.98,5,8,0.184,0,2.8,0.313,0.369,290,7,balanced,91.68
21.93,7,12,0.174,2,1.23,0.518,0.279,290,8,balanced,88.1
14.16,6,9,0.099,0,3.51,0.384,0.187,290,9,balanced,100.0
15.38,7,9,0.157,1,2.8,0.428,0.281,290,10,balanced,92.09
20.73,5,7,0.161,2,3.22,0.477,0.221,290,11,balanced,86.69
6.32,10,13,0.0,0,2.1,0.26,0.098,291,0,deep_focus,100.0
6.04,9,13,0.0,0,2.71,0.26,0.016,291,1,deep_focus,100.0
7.61,11,14,0.071,0,2.15,0.174,0.139,291,2,deep_focus,100.0
9.89,7,10,0.045,1,6.21,0.21,0.131,291,3,deep_focus,100.0
5.7,9,13,0.049,1,4.72,0.294,0.0,291,4,deep_focus,100.0
9.63,9,21,0.048,1,3.53,0.253,0.118,291,5,deep_focus,100.0
5.86,6,13,0.033,1,2.94,0.183,0.1,291,6,deep_focus,100.0
8.51,8,11,0.053,0,5.54,0.292,0.031,291,7,deep_focus,100.0
10.67,6,15,0.086,0,3.65,0.215,0.129,291,8,deep_focus,100.0
6.19,4,17,0.072,0,5.3,0.116,0.106,291,9,deep_focus,100.0
8.95,7,12,0.055,0,4.41,0.151,0.15,291,10,deep_focus,100.0
12.39,10,13,0.013,0,4.13,0.057,0.131,291,11,deep_focus,100.0
44.84,0,0,0.379,8,9.21,0.804,0.678,292,0,at_risk,38.11
33.16,0,4,0.784,3,13.53,0.841,0.842,292,1,at_risk,27.45
33.34,1,4,0.386,3,16.24,0.943,0.849,292,2,at_risk,38.26
24.3,0,3,0.723,8,11.37,0.836,0.815,292,3,at_risk,25.99
25.83,0,5,0.122,6,10.75,0.702,0.824,292,4,at_risk,47.2
26.48,2,1,0.671,7,8.77,0.769,0.679,292,5,at_risk,40.7
37.86,1,2,0.654,7,8.19,0.777,0.719,292,6,at_risk,37.84
27.22,2,3,0.77,7,9.5,0.729,0.814,292,7,at_risk,34.39
24.14,0,3,0.463,11,13.36,0.807,0.513,292,8,at_risk,45.92
29.66,1,3,0.723,8,6.17,0.79,0.705,292,9,at_risk,40.54
28.35,1,4,0.487,8,6.49,0.906,0.837,292,10,at_risk,41.4
32.95,1,5,0.661,10,5.28,0.861,0.745,292,11,at_risk,37.91
38.23,0,3,0.459,14,8.24,0.955,0.676,293,0,at_risk,36.31
44.02,1,3,0.407,3,10.89,0.967,0.695,293,1,at_risk,40.76
39.21,1,3,0.535,0,8.14,0.866,0.74,293,2,at_risk,43.37
35.45,0,1,0.782,2,8.21,0.782,0.825,293,3,at_risk,35.11
36.06,1,3,0.821,1,12.23,0.88,0.713,293,4,at_risk,40.32
33.85,1,7,0.569,7,9.46,0.894,0.747,293,5,at_risk,46.76
30.12,0,1,0.613,6,11.84,0.859,0.711,293,6,at_risk,40.46
37.52,1,1,0.246,5,3.59,0.831,0.897,293,7,at_risk,41.81
20.0,2,2,0.548,9,11.57,0.91,0.84,293,8,at_risk,34.65
20.0,2,1,0.449,3,8.79,0.822,0.656,293,9,at_risk,53.88
25.69,0,1,0.222,12,12.83,0.81,0.66,293,10,at_risk,49.13
30.0,0,0,0.471,2,10.51,0.864,0.653,293,11,at_risk,36.42
29.87,0,1,0.529,10,5.72,1.0,0.767,294,0,at_risk,29.12
23.75,0,2,0.552,8,8.02,0.859,0.717,294,1,at_risk,38.42
32.81,3,1,0.387,6,10.65,0.821,0.81,294,2,at_risk,40.46
25.82,0,5,0.608,3,8.64,0.744,1.0,294,3,at_risk,31.26
24.95,0,0,0.594,1,5.9,0.83,0.742,294,4,at_risk,43.85
25.98,0,3,0.25,6,15.34,0.821,0.61,294,5,at_risk,53.95
28.49,1,3,0.694,5,7.49,0.785,0.684,294,6,at_risk,40.35
27.28,0,3,0.731,4,11.05,0.833,0.8,294,7,at_risk,29.76
30.38,3,8,0.511,4,10.73,0.898,0.882,294,8,at_risk,44.52
20.0,0,1,0.325,6,12.11,0.75,0.759,294,9,at_risk,43.11
37.03,1,2,0.597,9,10.36,0.913,0.717,294,10,at_risk,30.13
34.47,0,2,0.404,9,5.28,0.815,0.782,294,11,at_risk,40.84
29.24,1,1,0.309,0,6.25,0.845,0.837,295,0,meeting_heavy,51.69
22.39,1,1,0.237,3,4.14,0.689,0.556,295,1,meeting_heavy,59.8
20.41,0,4,0.357,1,6.72,0.89,0.602,295,2,meeting_heavy,58.56
34.8,4,1,0.232,2,6.26,0.909,0.663,295,3,meeting_heavy,52.19
18.96,1,1,0.351,0,2.7,0.655,0.641,295,4,meeting_heavy,61.3
26.81,2,5,0.37,3,6.26,0.735,0.383,295,5,meeting_heavy,62.81
30.34,0,6,0.291,2,8.05,0.772,0.734,295,6,meeting_heavy,47.68
26.97,1,6,0.123,0,6.6,0.71,0.593,295,7,meeting_heavy,62.77
22.78,0,4,0.283,5,5.62,0.822,0.644,295,8,meeting_heavy,55.1
18.63,3,2,0.31,2,5.9,0.846,0.601,295,9,meeting_heavy,56.84
26.53,2,2,0.235,1,5.9,0.625,0.609,295,10,meeting_heavy,60.62
19.4,0,0,0.316,5,2.22,0.618,0.584,295,11,meeting_heavy,59.68
4.19,8,17,0.123,0,6.38,0.334,0.069,296,0,deep_focus,100.0
5.79,7,18,0.07,0,4.44,0.206,0.004,296,1,deep_focus,100.0
4.38,9,15,0.098,0,1.78,0.132,0.065,296,2,deep_focus,100.0
5.57,10,12,0.07,1,3.98,0.109,0.086,296,3,deep_focus,100.0
11.69,6,17,0.037,0,3.95,0.078,0.133,296,4,deep_focus,100.0
10.43,8,16,0.0,0,3.64,0.178,0.102,296,5,deep_focus,100.0
6.35,5,10,0.07,1,3.87,0.257,0.07,296,6,deep_focus,100.0
7.82,9,14,0.044,0,4.13,0.225,0.21,296,7,deep_focus,100.0
7.39,9,18,0.064,0,2.82,0.133,0.139,296,8,deep_focus,100.0
9.14,9,15,0.028,0,5.15,0.296,0.05,296,9,deep_focus,100.0
5.14,10,15,0.046,0,6.41,0.278,0.0,296,10,deep_focus,100.0
10.28,7,16,0.064,1,2.65,0.281,0.038,296,11,deep_focus,100.0
3.72,11,14,0.042,1,3.1,0.268,0.037,297,0,deep_focus,100.0
3.17,3,14,0.0,1,4.28,0.195,0.122,297,1,deep_focus,100.0
8.32,12,15,0.081,2,5.0,0.365,0.108,297,2,deep_focus,100.0
7.33,8,11,0.077,0,4.11,0.245,0.108,297,3,deep_focus,100.0
6.01,8,5,0.011,2,6.23,0.242,0.139,297,4,deep_focus,100.0
5.4,11,15,0.053,0,5.76,0.29,0.132,297,5,deep_focus,100.0
7.84,10,10,0.014,0,5.85,0.142,0.12,297,6,deep_focus,100.0
10.52,9,8,0.097,0,3.7,0.146,0.11,297,7,deep_focus,100.0
7.9,7,14,0.0,0,6.5,0.226,0.074,297,8,deep_focus,100.0
2.86,10,21,0.126,0,3.26,0.082,0.058,297,9,deep_focus,100.0
6.99,13,10,0.048,0,4.5,0.093,0.155,297,10,deep_focus,100.0
5.72,4,11,0.06,1,3.25,0.274,0.043,297,11,deep_focus,100.0
20.72,2,3,0.231,6,4.59,0.674,0.42,298,0,meeting_heavy,69.45
27.47,0,4,0.433,3,8.65,0.69,0.777,298,1,meeting_heavy,45.36
26.62,3,9,0.242,1,6.38,0.713,0.52,298,2,meeting_heavy,71.53
19.15,2,4,0.187,0,6.12,0.726,0.568,298,3,meeting_heavy,65.25
22.89,2,6,0.257,3,6.17,0.572,0.534,298,4,meeting_heavy,62.75
29.37,1,2,0.391,2,3.48,0.576,0.414,298,5,meeting_heavy,59.86
26.34,4,2,0.427,0,6.38,0.891,0.565,298,6,meeting_heavy,63.11
19.91,1,2,0.515,3,8.56,0.857,0.77,298,7,meeting_heavy,44.55
21.25,1,3,0.242,7,4.53,0.815,0.471,298,8,meeting_heavy,60.41
26.1,2,2,0.278,3,5.97,0.619,0.562,298,9,meeting_heavy,57.39
25.55,3,5,0.384,3,6.95,0.846,0.769,298,10,meeting_heavy,55.29
20.21,3,2,0.22,1,6.15,0.702,0.637,298,11,meeting_heavy,66.53
23.69,1,1,0.375,5,6.7,0.796,0.617,299,0,meeting_heavy,49.37
28.66,0,5,0.43,2,2.05,0.774,0.633,299,1,meeting_heavy,45.96
23.61,3,8,0.365,3,4.35,0.7,0.586,299,2,meeting_heavy,62.52
31.35,3,1,0.218,5,8.9,0.753,0.153,299,3,meeting_heavy,70.57
22.7,1,4,0.54,5,7.62,0.744,0.551,299,4,meeting_heavy,51.92
28.08,2,0,0.279,4,3.8,0.777,0.641,299,5,meeting_heavy,54.43
28.0,2,2,0.203,1,7.46,0.63,0.496,299,6,meeting_heavy,65.65
17.12,0,6,0.278,0,4.98,0.801,0.417,299,7,meeting_heavy,67.12
25.93,1,3,0.294,2,7.56,0.746,0.539,299,8,meeting_heavy,55.23
27.24,1,4,0.275,1,7.61,0.795,0.677,299,9,meeting_heavy,58.01
25.77,3,3,0.443,2,6.63,0.784,0.681,299,10,meeting_heavy,51.3
15.31,2,4,0.272,3,3.18,1.0,0.731,299,11,meeting_heavy,54.26
6.43,7,13,0.105,0,3.58,0.16,0.059,300,0,deep_focus,100.0
7.95,10,14,0.097,0,4.08,0.143,0.199,300,1,deep_focus,100.0
7.97,10,12,0.087,2,5.18,0.158,0.028,300,2,deep_focus,100.0
14.12,11,12,0.134,0,4.15,0.386,0.02,300,3,deep_focus,100.0
11.59,10,12,0.115,0,4.06,0.275,0.059,300,4,deep_focus,100.0
7.36,8,21,0.104,1,4.55,0.075,0.091,300,5,deep_focus,100.0
10.32,9,10,0.006,3,7.19,0.193,0.061,300,6,deep_focus,100.0
5.57,12,11,0.058,1,6.5,0.222,0.03,300,7,deep_focus,100.0
10.43,7,17,0.037,1,4.22,0.176,0.059,300,8,deep_focus,100.0
8.46,10,11,0.003,2,4.14,0.048,0.099,300,9,deep_focus,100.0
10.47,7,12,0.057,2,2.03,0.099,0.169,300,10,deep_focus,100.0
10.71,8,20,0.085,0,5.71,0.161,0.108,300,11,deep_focus,100.0
31.2,2,4,0.791,10,9.7,0.756,0.69,301,0,at_risk,33.71
20.0,1,2,0.516,4,4.68,0.865,0.788,301,1,at_risk,46.02
23.44,2,5,0.327,6,14.36,0.833,0.723,301,2,at_risk,50.93
38.42,1,2,0.649,11,9.85,0.818,0.873,301,3,at_risk,26.54
45.0,0,2,0.396,7,6.78,0.808,0.82,301,4,at_risk,35.23
26.52,2,0,0.406,3,8.02,0.778,0.663,301,5,at_risk,54.36
20.0,1,7,0.623,5,6.4,0.842,0.795,301,6,at_risk,42.1
27.67,2,2,0.267,9,10.94,0.713,0.793,301,7,at_risk,46.41
26.33,2,2,0.712,3,5.44,1.0,0.781,301,8,at_risk,35.37
36.64,0,4,0.651,3,14.54,0.955,0.622,301,9,at_risk,31.78
30.31,2,0,1.0,6,12.22,0.961,0.73,301,10,at_risk,30.35
27.92,0,3,0.53,5,8.65,0.896,0.67,301,11,at_risk,46.55
24.07,0,3,0.271,6,8.06,0.894,0.669,302,0,at_risk,48.58
26.94,1,0,0.638,14,8.59,0.752,0.756,302,1,at_risk,34.89
22.32,0,4,0.287,2,11.15,0.893,0.535,302,2,at_risk,56.42
40.23,0,3,0.254,9,7.46,0.822,0.739,302,3,at_risk,40.02
37.44,0,1,0.584,6,9.27,0.85,0.723,302,4,at_risk,32.87
22.0,0,3,0.399,4,14.92,0.791,0.801,302,5,at_risk,45.66
20.34,0,4,0.5,1,3.3,0.942,0.749,302,6,at_risk,47.74
33.73,0,2,0.295,9,10.96,0.909,0.879,302,7,at_risk,36.7
25.99,0,5,0.315,7,12.41,0.875,0.857,302,8,at_risk,47.04
25.59,0,0,0.501,4,9.51,0.728,0.738,302,9,at_risk,43.65
33.09,1,3,0.516,10,11.46,0.971,0.855,302,10,at_risk,31.86
30.26,1,4,0.61,2,9.91,0.859,0.757,302,11,at_risk,40.06
6.76,9,15,0.108,1,4.11,0.193,0.093,303,0,deep_focus,100.0
10.3,7,11,0.101,0,4.32,0.153,0.016,303,1,deep_focus,100.0
9.71,8,9,0.054,0,0.5,0.194,0.126,303,2,deep_focus,100.0
13.29,10,16,0.0,2,5.9,0.171,0.134,303,3,deep_focus,100.0
11.21,8,11,0.03,1,1.12,0.0,0.145,303,4,deep_focus,100.0
8.84,6,8,0.025,1,3.12,0.272,0.052,303,5,deep_focus,100.0
7.15,8,13,0.024,0,4.53,0.239,0.111,303,6,deep_focus,100.0
5.95,12,9,0.125,1,3.73,0.276,0.0,303,7,deep_focus,100.0
14.0,11,7,0.081,2,6.31,0.087,0.151,303,8,deep_focus,100.0
13.42,6,16,0.092,0,2.21,0.279,0.062,303,9,deep_focus,100.0
10.75,5,16,0.042,0,4.77,0.138,0.041,303,10,deep_focus,100.0
3.88,8,15,0.031,0,4.98,0.226,0.088,303,11,deep_focus,100.0
32.97,0,6,0.383,3,10.99,0.775,0.663,304,0,meeting_heavy,45.41
24.89,2,3,0.365,2,1.84,0.701,0.696,304,1,meeting_heavy,58.05
26.61,2,2,0.28,3,5.57,0.675,0.593,304,2,meeting_heavy,54.63
23.7,2,0,0.434,2,4.91,0.825,0.586,304,3,meeting_heavy,60.38
20.79,2,6,0.366,0,6.61,0.814,0.597,304,4,meeting_heavy,64.17
28.87,2,6,0.301,0,5.66,0.694,0.458,304,5,meeting_heavy,64.44
27.49,0,7,0.277,1,7.88,0.793,0.709,304,6,meeting_heavy,56.26
15.71,2,6,0.266,2,6.28,0.826,0.489,304,7,meeting_heavy,65.07
27.07,2,3,0.377,3,8.55,0.726,0.57,304,8,meeting_heavy,51.51
32.07,1,5,0.265,4,7.84,0.722,0.711,304,9,meeting_heavy,54.78
24.0,2,2,0.214,3,4.52,0.628,0.677,304,10,meeting_heavy,56.73
32.78,0,4,0.319,1,6.17,0.743,0.577,304,11,meeting_heavy,54.52
12.88,4,9,0.056,2,2.35,0.396,0.248,305,0,balanced,92.7
16.87,5,8,0.008,1,2.84,0.329,0.255,305,1,balanced,93.19
19.79,2,9,0.178,3,2.18,0.538,0.142,305,2,balanced,81.37
17.88,9,9,0.101,1,1.46,0.224,0.291,305,3,balanced,98.26
19.18,3,10,0.061,1,4.13,0.437,0.367,305,4,balanced,85.51
14.12,6,7,0.096,1,2.72,0.427,0.132,305,5,balanced,98.76
13.83,1,11,0.098,1,4.56,0.387,0.3,305,6,balanced,93.53
14.96,5,11,0.076,0,3.07,0.419,0.104,305,7,balanced,93.19
12.51,7,6,0.236,1,2.14,0.372,0.295,305,8,balanced,87.52
17.12,3,7,0.137,2,4.12,0.417,0.327,305,9,balanced,83.21
23.12,7,8,0.178,1,3.65,0.526,0.279,305,10,balanced,90.25
12.55,5,10,0.137,1,3.96,0.487,0.245,305,11,balanced,92.9
12.96,7,10,0.173,0,2.67,0.427,0.254,306,0,balanced,98.68
14.68,8,10,0.19,1,3.05,0.424,0.214,306,1,balanced,91.62
18.89,9,12,0.138,0,5.45,0.349,0.372,306,2,balanced,93.77
14.03,3,12,0.086,0,2.73,0.399,0.28,306,3,balanced,96.29
14.49,6,13,0.057,1,1.95,0.359,0.341,306,4,balanced,93.04
13.1,3,5,0.121,1,2.38,0.464,0.176,306,5,balanced,79.78
18.36,3,12,0.166,3,3.01,0.317,0.35,306,6,balanced,82.07
18.79,7,9,0.067,1,3.94,0.249,0.218,306,7,balanced,98.11
8.07,4,9,0.141,2,4.38,0.56,0.345,306,8,balanced,86.41
14.33,4,10,0.11,0,4.45,0.571,0.189,306,9,balanced,88.01
15.13,5,8,0.082,1,1.18,0.348,0.571,306,10,balanced,81.19
9.62,6,9,0.074,2,3.15,0.338,0.319,306,11,balanced,90.08
19.47,3,7,0.225,3,5.36,0.89,0.613,307,0,meeting_heavy,61.35
23.48,0,5,0.385,3,4.8,0.735,0.679,307,1,meeting_heavy,50.75
26.57,1,1,0.37,4,5.44,0.684,0.566,307,2,meeting_heavy,54.66
36.61,2,4,0.349,1,3.88,0.693,0.505,307,3,meeting_heavy,52.04
22.36,1,2,0.4,2,6.43,0.676,0.669,307,4,meeting_heavy,58.24
26.08,1,3,0.409,4,7.84,0.928,0.666,307,5,meeting_heavy,48.44
23.67,1,6,0.211,1,5.56,0.667,0.559,307,6,meeting_heavy,62.17
31.63,2,0,0.24,4,9.34,0.772,0.569,307,7,meeting_heavy,51.5
21.79,2,1,0.429,0,4.74,0.746,0.524,307,8,meeting_heavy,58.3
25.31,1,2,0.444,3,6.58,0.661,0.345,307,9,meeting_heavy,60.98
19.36,1,2,0.361,4,8.15,0.834,0.51,307,10,meeting_heavy,57.79
28.37,0,6,0.25,3,6.83,0.769,0.823,307,11,meeting_heavy,49.76
16.97,2,3,0.526,2,4.46,0.753,0.496,308,0,meeting_heavy,57.91
23.37,2,4,0.411,7,5.88,0.663,0.654,308,1,meeting_heavy,53.03
30.21,3,5,0.402,4,6.82,0.591,0.428,308,2,meeting_heavy,56.29
22.43,1,4,0.506,5,1.65,0.823,0.606,308,3,meeting_heavy,48.57
21.72,1,1,0.374,7,8.03,0.547,0.629,308,4,meeting_heavy,50.36
24.18,0,5,0.36,2,7.21,0.962,0.626,308,5,meeting_heavy,49.14
26.12,1,5,0.331,3,9.0,0.824,0.473,308,6,meeting_heavy,58.65
22.18,1,4,0.271,4,9.78,0.765,0.665,308,7,meeting_heavy,51.41
33.34,1,4,0.478,6,5.15,0.683,0.585,308,8,meeting_heavy,54.17
23.16,2,2,0.506,2,4.8,0.633,0.726,308,9,meeting_heavy,47.52
20.74,2,0,0.219,2,9.79,0.712,0.55,308,10,meeting_heavy,66.21
20.47,1,2,0.279,1,5.24,0.845,0.488,308,11,meeting_heavy,56.75
29.93,2,2,0.457,6,5.67,0.698,0.634,309,0,meeting_heavy,55.25
24.52,2,5,0.271,8,2.93,0.665,0.623,309,1,meeting_heavy,59.52
32.86,0,5,0.325,4,5.86,0.664,0.835,309,2,meeting_heavy,48.66
16.82,2,2,0.537,0,8.02,0.542,0.485,309,3,meeting_heavy,58.2
18.91,2,2,0.146,3,6.1,0.791,0.617,309,4,meeting_heavy,62.02
28.67,3,2,0.278,5,8.71,0.807,0.511,309,5,meeting_heavy,57.42
23.78,3,3,0.584,3,3.79,0.722,0.601,309,6,meeting_heavy,53.92
27.85,1,1,0.41,1,10.85,0.844,0.547,309,7,meeting_heavy,56.48
31.31,2,3,0.392,0,8.63,0.406,0.556,309,8,meeting_heavy,62.28
17.62,1,1,0.073,3,10.17,0.715,0.696,309,9,meeting_heavy,59.84
27.22,1,1,0.269,6,6.45,0.829,0.596,309,10,meeting_heavy,55.38
21.51,3,4,0.399,0,7.41,0.885,0.64,309,11,meeting_heavy,62.46
12.37,9,11,0.056,2,5.32,0.148,0.065,310,0,deep_focus,100.0
8.14,9,9,0.13,3,4.72,0.13,0.069,310,1,deep_focus,100.0
4.14,7,15,0.055,2,1.72,0.13,0.0,310,2,deep_focus,100.0
10.03,8,18,0.078,1,4.88,0.344,0.09,310,3,deep_focus,100.0
11.91,6,13,0.073,0,2.65,0.362,0.059,310,4,deep_focus,100.0
7.12,9,12,0.042,0,3.17,0.256,0.145,310,5,deep_focus,100.0
11.05,8,10,0.036,1,5.63,0.045,0.083,310,6,deep_focus,100.0
1.0,11,10,0.054,2,3.3,0.102,0.106,310,7,deep_focus,100.0
13.67,8,12,0.096,0,5.41,0.158,0.026,310,8,deep_focus,100.0
4.34,8,11,0.048,0,3.19,0.16,0.1,310,9,deep_focus,100.0
8.74,11,11,0.06,0,2.79,0.291,0.06,310,10,deep_focus,100.0
12.92,7,10,0.093,0,3.8,0.256,0.123,310,11,deep_focus,100.0
16.64,0,4,0.544,4,3.74,0.681,0.55,311,0,meeting_heavy,54.33
29.7,1,7,0.56,2,5.25,0.714,0.606,311,1,meeting_heavy,53.02
25.34,0,2,0.383,4,10.39,0.621,0.535,311,2,meeting_heavy,52.52
15.0,0,2,0.327,3,5.4,0.797,0.611,311,3,meeting_heavy,57.47
17.49,2,7,0.604,4,8.92,0.796,0.63,311,4,meeting_heavy,53.2
25.23,2,2,0.335,0,6.95,0.654,0.603,311,5,meeting_heavy,55.49
28.17,2,3,0.399,2,2.06,0.803,0.63,311,6,meeting_heavy,53.74
29.0,0,3,0.439,3,5.71,0.584,0.497,311,7,meeting_heavy,54.56
23.58,1,4,0.465,4,7.93,0.78,0.515,311,8,meeting_heavy,60.52
20.68,2,2,0.311,3,9.28,0.816,0.523,311,9,meeting_heavy,59.37
28.91,2,0,0.258,1,8.88,0.876,0.537,311,10,meeting_heavy,58.27
22.5,2,2,0.325,0,8.54,0.574,0.423,311,11,meeting_heavy,73.3
35.35,1,4,0.535,6,10.0,0.917,0.656,312,0,at_risk,36.23
34.81,0,3,0.726,10,11.18,0.9,0.754,312,1,at_risk,23.31
28.41,0,0,0.487,2,6.28,1.0,0.863,312,2,at_risk,35.51
30.37,0,4,0.589,4,9.03,0.819,0.835,312,3,at_risk,36.48
24.86,0,1,0.328,4,3.52,0.776,0.77,312,4,at_risk,47.36
33.78,1,5,0.396,2,10.13,0.894,0.666,312,5,at_risk,47.26
36.79,0,3,0.706,6,11.24,0.923,0.72,312,6,at_risk,27.94
24.39,0,1,0.616,7,12.99,0.869,0.672,312,7,at_risk,40.8
26.9,1,2,0.601,4,2.66,0.933,0.815,312,8,at_risk,38.6
26.87,0,0,0.567,1,10.32,0.794,0.735,312,9,at_risk,45.5
28.83,1,1,0.523,11,7.15,0.761,0.634,312,10,at_risk,38.51
31.08,0,2,0.58,6,12.91,0.916,0.783,312,11,at_risk,39.84
21.25,1,1,0.328,4,8.4,0.763,0.772,313,0,at_risk,44.56
31.97,0,4,0.476,3,8.37,0.721,0.929,313,1,at_risk,38.81
28.33,0,0,0.765,11,10.32,0.876,0.623,313,2,at_risk,28.8
20.0,0,5,0.493,8,12.94,0.72,0.935,313,3,at_risk,38.19
